Name: 0-1, Condition: 2, Run: 2, Date: 10/7/2019 9:36:42 AM, Testing: True
time,userInput,disturbanceInput,angAcc,angVel,rollAngle
67.81608,1.460726,-6.836773,-21.50418,5.165853,-0.1512537
67.82608,1.51272,-7.381487,-23.47507,4.931102,-0.1019427
67.83608,1.51272,-7.808754,-25.18414,4.679261,-0.0551501
67.84608,1.572626,-8.111697,-26.15628,4.417698,-0.01097312
67.85609,1.572626,-8.285917,-26.85316,4.149166,0.03051854
67.86609,1.572626,-8.328572,-27.02378,3.878928,0.06930782
67.87609,1.572626,-8.23943,-26.66722,3.612256,0.1054304
67.88609,1.572626,-8.020481,-25.79142,3.354342,0.1389738
67.8961,1.572626,-7.675589,-24.41185,3.110223,0.170076
67.9061,1.458466,-7.21104,-23.0103,2.88012,0.1988772
67.9161,1.458466,-6.635249,-20.70713,2.673049,0.2256077
67.9261,1.253882,-5.957894,-18.81605,2.484889,0.2504566
67.9361,1.253882,-5.190852,-15.74788,2.32741,0.2737307
67.94611,1.09451,-4.347585,-13.0123,2.197287,0.2957036
67.95611,0.7000359,-3.442826,-10.97116,2.087575,0.3165793
67.96611,0.7000359,-2.49132,-7.165135,2.015924,0.3367386
67.97611,0.1168022,-1.509931,-5.572517,1.960199,0.3563405
67.98611,0.1168022,-0.5150349,-1.592931,1.944269,0.3757832
67.99612,0,0.4758672,1.903469,1.963304,0.3954162
68.00612,0,1.446905,5.787621,2.02118,0.415628
68.01612,0,2.381609,9.526437,2.116445,0.4367925
68.02612,0,3.263877,13.05551,2.247,0.4592625
68.03613,0,4.079974,16.31989,2.410199,0.4833645
68.04613,0,4.816115,19.26446,2.602843,0.5093929
68.05613,0,5.460541,21.84216,2.821265,0.5376056
68.06613,0,6.00296,24.01184,3.061383,0.5682194
68.07613,0,6.43532,25.74128,3.318796,0.6014074
68.08614,0,6.751211,27.00484,3.588845,0.6372958
68.09614,0,6.946202,27.78481,3.866693,0.6759627
68.10614,0,7.018302,28.07321,4.147425,0.717437
68.11614,0,6.967677,27.87071,4.426132,0.7616983
68.12614,0,6.796363,27.18545,4.697986,0.8086782
68.13615,0,6.508986,26.03595,4.958345,0.8582616
68.14615,0,6.111487,24.44595,5.202805,0.9102896
68.15615,0,5.612259,22.44904,5.427295,0.9645626
68.16615,0,5.021296,20.08518,5.628147,1.020844
68.17616,0,4.350348,17.40139,5.802161,1.078866
68.18616,0,3.611621,14.44648,5.946626,1.138332
68.19616,0,2.819184,11.27674,6.059393,1.198926
68.20616,0,1.988161,7.952642,6.13892,1.260315
68.21616,0,1.132995,4.531982,6.18424,1.322158
68.22617,0,0.269413,1.077652,6.195016,1.384108
68.23617,0,-0.5870823,-2.348329,6.171533,1.445823
68.24617,0,-1.421134,-5.684535,6.114688,1.50697
68.25617,0,-2.218964,-8.875854,6.025929,1.567229
68.26617,0,-2.966578,-11.86631,5.907266,1.626302
68.27618,0,-3.651239,-14.60496,5.761217,1.683914
68.28618,0,-4.262363,-17.04945,5.590722,1.739821
68.29618,0,-4.789983,-19.15993,5.399123,1.793813
68.30618,0,-5.226221,-20.90488,5.190074,1.845713
68.31618,0,-5.565045,-22.26018,4.967472,1.895388
68.32619,0,-5.802387,-23.20955,4.735377,1.942742
68.33619,0,-5.936199,-23.7448,4.497929,1.987721
68.34619,0,-5.966309,-23.86523,4.259277,2.030314
68.35619,0,-5.894909,-23.57964,4.02348,2.070549
68.3662,0,-5.725852,-22.90341,3.794446,2.108493
68.3762,0,-5.464931,-21.85972,3.575849,2.144252
68.3862,0,-5.120265,-20.48106,3.371039,2.177962
68.3962,0,-4.700435,-18.80174,3.183021,2.209793
68.4062,0,-4.216494,-16.86598,3.014362,2.239936
68.41621,0,-3.680447,-14.72179,2.867144,2.268608
68.42621,0,-3.105418,-12.42167,2.742927,2.296037
68.43621,0,-2.504513,-10.01805,2.642746,2.322464
68.44621,0,-1.891857,-7.567429,2.567072,2.348135
68.45621,0,-1.282316,-5.129265,2.515779,2.373293
68.46622,0,-0.6899006,-2.759603,2.488183,2.398175
68.47622,0,-0.1278711,-0.5114844,2.483068,2.423005
68.48622,0,0.3901702,1.560681,2.498675,2.447992
68.49622,0,0.8516912,3.406765,2.532743,2.47332
68.50623,0,1.246026,4.984102,2.582584,2.499145
68.51623,0,1.563434,6.253738,2.645121,2.525596
68.52623,0,1.795557,7.182229,2.716944,2.552766
68.53623,0,1.935876,7.743505,2.794379,2.58071
68.54623,-0.3196906,1.979991,6.641203,2.860791,2.609318
68.55624,-1.174196,1.925012,3.003263,2.890823,2.638226
68.56624,-1.174196,1.77071,2.386056,2.914684,2.667373
68.57624,-1.960883,1.518262,-1.770485,2.896979,2.696342
68.58624,-1.960883,1.17116,-3.158891,2.86539,2.724996
68.59624,-2.2898,0.7348552,-6.21978,2.803192,2.753028
68.60625,-2.797304,0.2168668,-10.32175,2.699975,2.780028
68.61625,-2.797304,-0.3740543,-12.68543,2.57312,2.805759
68.62625,-2.847037,-1.027095,-15.49653,2.418155,2.829941
68.63625,-2.847037,-1.730117,-18.30862,2.235069,2.852291
68.64626,-2.797304,-2.469604,-21.06763,2.024392,2.872535
68.65626,-2.419784,-3.231992,-22.6071,1.798321,2.890518
68.66626,-2.419784,-4.001982,-25.68706,1.541451,2.905933
68.67626,-2.040004,-4.764017,-27.21609,1.26929,2.918626
68.68626,-2.040004,-5.5034,-30.17362,0.9675537,2.928301
68.69627,-1.775514,-6.204438,-31.91981,0.6483556,2.934785
68.70627,-1.72239,-6.852366,-34.29903,0.3053654,2.937839
68.71627,-1.72239,-7.432856,-36.62098,-0.06084447,2.93723
68.72627,-1.72239,-7.933391,-38.62313,-0.4470757,2.932759
68.73627,-1.72239,-8.341894,-40.25714,-0.8496471,2.924263
68.74628,-1.801511,-8.647741,-41.79701,-1.267617,2.911587
68.75628,-1.867069,-8.842512,-42.83832,-1.696,2.894627
68.76628,-1.867069,-8.919488,-43.14622,-2.127463,2.873352
68.77628,-1.887414,-8.873622,-43.04414,-2.557904,2.847773
68.78629,-1.887414,-8.702086,-42.358,-2.981484,2.817958
68.79629,-1.887414,-8.404449,-41.16745,-3.393158,2.784027
68.80629,-1.810553,-7.981983,-39.17015,-3.78486,2.746178
68.81629,-1.810553,-7.43879,-36.99738,-4.154834,2.70463
68.82629,-1.581103,-6.780684,-33.44715,-4.489305,2.659737
68.8363,-1.581103,-6.015344,-30.38579,-4.793163,2.611805
68.8463,-1.22845,-5.152641,-25.52436,-5.048407,2.561321
68.8563,-0.9967393,-4.204167,-20.80363,-5.256444,2.508757
68.8663,-0.9967393,-3.18294,-16.71872,-5.423631,2.45452
68.8763,-0.4010722,-2.103394,-10.01786,-5.523809,2.399282
68.88631,-0.4010722,-0.9809793,-5.528206,-5.579092,2.343491
68.89631,0,0.1675217,0.6700869,-5.572391,2.287767
68.90631,0,1.326242,5.30497,-5.519341,2.232574
68.91631,0,2.477368,9.909471,-5.420246,2.178371
68.92632,0,3.603585,14.41434,-5.276103,2.12561
68.93632,0,4.689004,18.75602,-5.088542,2.074725
68.94632,0,5.717183,22.86873,-4.859855,2.026126
68.95632,0,6.673091,26.69236,-4.592932,1.980197
68.96632,0,7.54215,30.1686,-4.291246,1.937285
68.97633,0,8.312553,33.25021,-3.958744,1.897697
68.98633,0,8.973021,35.89208,-3.599823,1.861699
68.99633,0,9.514442,38.05777,-3.219245,1.829507
69.00633,0,9.92974,39.71896,-2.822056,1.801286
69.01633,0,10.21376,40.85505,-2.413505,1.777151
69.02634,0,10.36366,41.45462,-1.998959,1.757161
69.03634,0,10.37883,41.51531,-1.583806,1.741323
69.04634,0,10.26071,41.04283,-1.173377,1.72959
69.05634,0,10.0131,40.05241,-0.7728533,1.721861
69.06635,0,9.641738,38.56695,-0.3871838,1.717989
69.07635,0,9.154803,36.61921,-0.02099169,1.717779
69.08635,0,8.561454,34.24582,0.3214664,1.720994
69.09635,0,7.873302,31.49321,0.6363985,1.727358
69.10635,0,7.103438,28.41375,0.920536,1.736563
69.11636,0,6.265303,25.06121,1.171148,1.748275
69.12636,0,5.374187,21.49675,1.386116,1.762136
69.13636,0,4.445772,17.78309,1.563946,1.777775
69.14636,0,3.496576,13.9863,1.703809,1.794814
69.15636,0,2.541925,10.1677,1.805487,1.812868
69.16637,0,1.59847,6.393879,1.869425,1.831563
69.17637,0,0.6817191,2.726876,1.896694,1.85053
69.18637,0,-0.1931517,-0.7726068,1.888968,1.869419
69.19637,0,-1.012946,-4.051785,1.84845,1.887904
69.20638,0,-1.764813,-7.05925,1.777858,1.905682
69.21638,0,-2.437102,-9.748407,1.680374,1.922486
69.22638,0,-3.0209,-12.0836,1.559538,1.938081
69.23638,0,-3.508187,-14.03275,1.41921,1.952273
69.24638,0,-3.893239,-15.57296,1.263481,1.964908
69.25639,0,-4.172519,-16.69007,1.09658,1.975874
69.26639,0,-4.343941,-17.37576,0.9228221,1.985102
69.27639,0.1258447,-4.408074,-17.12892,0.751533,1.992618
69.28639,0.1258447,-4.367615,-16.96708,0.5818622,1.998436
69.29639,0.5949181,-4.226682,-14.52705,0.4365916,2.002802
69.3064,0.5949181,-3.991984,-13.58826,0.300709,2.005809
69.3164,1.268576,-3.671253,-9.61071,0.2046019,2.007855
69.3264,1.649486,-3.274765,-6.501114,0.1395907,2.009251
69.3364,1.649486,-2.812952,-4.653863,0.0930521,2.010182
69.34641,1.696959,-2.298409,-2.4058,0.0689941,2.010872
69.35641,1.696959,-1.744597,-0.1905537,0.06708857,2.011543
69.36641,1.640444,-1.165277,1.90067,0.08609526,2.012404
69.37641,1.292312,-0.5741916,2.872482,0.1148201,2.013552
69.38641,1.292312,0.01384327,5.224621,0.1670663,2.015223
69.39642,1.074165,0.5844023,6.634268,0.233409,2.017557
69.40642,1.074165,1.124387,8.794206,0.321351,2.02077
69.41642,0.5790942,1.620245,8.797359,0.4093246,2.024863
69.42642,0.1416686,2.060256,8.807698,0.4974016,2.029837
69.43642,0.1416686,2.43317,10.29935,0.6003951,2.035841
69.44643,0,2.729988,10.91995,0.7095947,2.042937
69.45643,0,2.942703,11.77081,0.8273028,2.05121
69.46643,0,3.065152,12.26061,0.9499089,2.060709
69.47643,0,3.093161,12.37264,1.073635,2.071446
69.48643,0,3.024682,12.09873,1.194623,2.083392
69.49644,0,2.859325,11.4373,1.308996,2.096482
69.50644,0,2.598979,10.39592,1.412955,2.110612
69.51644,0,2.247352,8.989408,1.502849,2.12564
69.52644,0,1.810175,7.240701,1.575256,2.141393
69.53645,0,1.294915,5.179661,1.627052,2.157663
69.54645,0,0.7111673,2.844669,1.655499,2.174218
69.55645,0,0.0690787,0.2763148,1.658262,2.190801
69.56645,0,-0.6189982,-2.475993,1.633502,2.207136
69.57645,0,-1.33979,-5.359161,1.579911,2.222935
69.58646,0,-2.0799,-8.3196,1.496715,2.237902
69.59646,0,-2.824502,-11.29801,1.383735,2.25174
69.60646,0,-3.558832,-14.23533,1.241381,2.264153
69.61646,0,-4.267451,-17.0698,1.070683,2.27486
69.62646,0,-4.936878,-19.74751,0.8732082,2.283592
69.63647,0,-5.552644,-22.21058,0.6511025,2.290103
69.64647,0,-6.101436,-24.40574,0.407045,2.294174
69.65647,0,-6.570929,-26.28372,0.1442079,2.295616
69.66647,0,-6.950725,-27.8029,-0.1338211,2.294278
69.67648,0,-7.231546,-28.92619,-0.4230829,2.290047
69.68648,0,-7.405507,-29.62203,-0.7193033,2.282854
69.69648,0,-7.467286,-29.86914,-1.017995,2.272674
69.70648,0,-7.4129,-29.6516,-1.314511,2.259529
69.71648,0,-7.240516,-28.96206,-1.604131,2.243488
69.72649,0,-6.951119,-27.80448,-1.882176,2.224666
69.73649,0,-6.546962,-26.18785,-2.144055,2.203225
69.74649,0,-6.032786,-24.13115,-2.385366,2.179372
69.75649,0,-5.415531,-21.66212,-2.601987,2.153352
69.76649,0,-4.703236,-18.81294,-2.790117,2.125451
69.7765,0,-3.906906,-15.62763,-2.946393,2.095987
69.7865,0,-3.038374,-12.15349,-3.067928,2.065307
69.7965,0,-2.111368,-8.445474,-3.152383,2.033783
69.8065,0,-1.139824,-4.559298,-3.197976,2.001804
69.81651,0,-0.1394145,-0.5576581,-3.203552,1.969768
69.82651,0,0.8734068,3.493627,-3.168616,1.938082
69.83651,0,1.881943,7.527772,-3.093338,1.907149
69.84651,0,2.870401,11.4816,-2.978523,1.877363
69.85651,0,3.822055,15.28822,-2.82564,1.849107
69.86652,0,4.720859,18.88344,-2.636806,1.822739
69.87652,0,5.552302,22.20921,-2.414714,1.798592
69.88652,0,6.30218,25.20872,-2.162627,1.776965
69.89652,0,6.957869,27.83148,-1.884312,1.758122
69.90652,0,7.50808,30.03232,-1.583989,1.742282
69.91653,0,7.943946,31.77579,-1.266231,1.72962
69.92653,0,8.257725,33.0309,-0.935922,1.720261
69.93653,0,8.444015,33.77606,-0.5981614,1.714279
69.94653,0,8.499749,33.999,-0.2581714,1.711698
69.95654,0,8.423757,33.69503,0.07877882,1.712485
69.96654,0,8.217173,32.86869,0.4074657,1.71656
69.97654,0,7.883663,31.53465,0.7228122,1.723788
69.98654,0,7.428422,29.71369,1.019949,1.733988
69.99654,0,6.859156,27.43662,1.294315,1.746931
70.00655,0,6.185388,24.74155,1.541731,1.762348
70.01655,0,5.418499,21.67399,1.758471,1.779933
70.02655,0,4.570967,18.28387,1.941309,1.799346
70.03655,0,3.657101,14.62841,2.087594,1.820222
70.04655,0,2.692416,10.76966,2.19529,1.842175
70.05656,0,1.692201,6.768804,2.262978,1.864805
70.06656,0,0.6731681,2.692672,2.289905,1.887704
70.07656,0,-0.3475379,-1.390152,2.276003,1.910464
70.08656,0,-1.353098,-5.412391,2.221879,1.932682
70.09657,0,-2.327872,-9.311488,2.128765,1.95397
70.10657,0,-3.255746,-13.02298,1.998535,1.973955
70.11657,0,-4.121923,-16.48769,1.833658,1.992292
70.12657,0,-4.912949,-19.6518,1.63714,2.008663
70.13657,0,-5.616433,-22.46573,1.412483,2.022788
70.14658,0,-6.22188,-24.88752,1.163607,2.034424
70.15658,0,-6.720306,-26.88122,0.8947952,2.043372
70.16658,0,-7.10528,-28.42112,0.610584,2.049478
70.17658,0,-7.371494,-29.48598,0.3157243,2.052635
70.18658,0,-7.516393,-30.06557,0.01506856,2.052786
70.19659,0,-7.539481,-30.15792,-0.2865107,2.049921
70.20659,0,-7.442311,-29.76924,-0.5842031,2.044079
70.21659,0,-7.228763,-28.91505,-0.8733536,2.035345
70.22659,0,-6.904369,-27.61748,-1.149528,2.02385
70.2366,0,-6.476635,-25.90654,-1.408594,2.009764
70.2466,0,-5.955068,-23.82027,-1.646796,1.993296
70.2566,0,-5.350549,-21.40219,-1.860818,1.974688
70.2666,0,-4.675976,-18.7039,-2.047858,1.954209
70.2766,0,-3.943735,-15.77494,-2.205607,1.932153
70.28661,0,-3.168532,-12.67413,-2.332348,1.90883
70.29661,0.1021083,-2.365695,-9.054345,-2.422892,1.884601
70.30661,0.1021083,-1.549589,-5.789923,-2.480791,1.859793
70.31661,0.10776,-0.7358172,-2.512229,-2.505913,1.834734
70.32661,0.1032386,0.0608362,0.656299,-2.49935,1.80974
70.33662,0.1032386,0.8255017,3.714961,-2.462201,1.785118
70.34662,0,1.545327,6.18131,-2.400388,1.761114
70.35662,0,2.207471,8.829884,-2.312089,1.737993
70.36662,0,2.80063,11.20252,-2.200063,1.715993
70.37663,0,3.314885,13.25954,-2.067468,1.695318
70.38663,0,3.742614,14.97045,-1.917764,1.67614
70.39663,0,4.077217,16.30887,-1.754675,1.658594
70.40663,0,4.314386,17.25754,-1.582099,1.642773
70.41663,0,4.452016,17.80806,-1.404019,1.628732
70.42664,0,4.489406,17.95762,-1.224442,1.616488
70.43664,0,4.428421,17.71368,-1.047306,1.606015
70.44664,0,4.272941,17.09176,-0.8763881,1.597251
70.45664,0,4.028184,16.11274,-0.7152607,1.590098
70.46664,0,3.701838,14.80735,-0.5671871,1.584427
70.47665,0,3.302664,13.21065,-0.4350806,1.580076
70.48665,0,2.841556,11.36623,-0.3214183,1.576862
70.49665,0,2.329622,9.318487,-0.2282335,1.574579
70.50665,0,1.779962,7.119849,-0.157035,1.573009
70.51665,0,1.206583,4.826331,-0.1087717,1.571921
70.52666,0,0.6224077,2.489631,-0.08387537,1.571082
70.53666,0,0.04223752,0.1689501,-0.08218586,1.570261
70.54666,0,-0.5197701,-2.07908,-0.1029767,1.569231
70.55666,0,-1.049414,-4.197654,-0.1449532,1.567781
70.56667,0,-1.533957,-6.135827,-0.2063115,1.565718
70.57667,0,-1.961043,-7.844174,-0.2847532,1.562871
70.58667,0,-2.319026,-9.276103,-0.3775142,1.559095
70.59667,0,-2.598498,-10.39399,-0.4814542,1.554281
70.60667,0,-2.790823,-11.16329,-0.5930871,1.54835
70.61668,0,-2.889338,-11.55735,-0.7086606,1.541263
70.62668,0,-2.889013,-11.55605,-0.8242211,1.533021
70.63668,0,-2.787564,-11.15026,-0.9357236,1.523664
70.64668,0,-2.583876,-10.3355,-1.039079,1.513273
70.65668,0,-2.279219,-9.116877,-1.130247,1.501971
70.66669,0,-1.87701,-7.50804,-1.205328,1.489917
70.67669,0,-1.382232,-5.528927,-1.260617,1.477311
70.68669,0,-0.8024569,-3.209827,-1.292715,1.464384
70.69669,0,-0.1468627,-0.5874507,-1.29859,1.451398
70.7067,0,0.5744039,2.297616,-1.275614,1.438642
70.7167,0,1.348963,5.395854,-1.221655,1.426425
70.7267,0,2.163505,8.654021,-1.135115,1.415074
70.7367,0,3.003182,12.01273,-1.014988,1.404925
70.7467,0,3.853641,15.41456,-0.860842,1.396316
70.75671,0,4.698948,18.79579,-0.6728841,1.389587
70.76671,0,5.522961,22.09184,-0.4519657,1.385067
70.77671,0,6.31078,25.24312,-0.1995345,1.383072
70.78671,0,7.046679,28.18671,0.08233268,1.383896
70.79671,0,7.716128,30.86451,0.3909778,1.387805
70.80672,0,8.305143,33.22057,0.7231835,1.395037
70.81672,0,8.801871,35.20749,1.075258,1.40579
70.82672,0,9.194852,36.77941,1.443052,1.42022
70.83672,0,9.474899,37.8996,1.822048,1.438441
70.84673,0,9.634233,38.53693,2.207418,1.460515
70.85673,0,9.667522,38.67009,2.594119,1.486456
70.86673,0,9.571176,38.2847,2.976966,1.516226
70.87673,0,9.343675,37.3747,3.350713,1.549733
70.88673,0,8.986132,35.94453,3.710158,1.586834
70.89674,0,8.501539,34.00616,4.05022,1.627337
70.90674,0,7.895052,31.58021,4.366022,1.670997
70.91674,0,7.174146,28.69658,4.652987,1.717527
70.92674,0,6.347571,25.39028,4.90689,1.766596
70.93674,0,5.426899,21.7076,5.123966,1.817835
70.94675,0,4.424886,17.69954,5.300961,1.870845
70.95675,0,3.355101,13.4204,5.435165,1.925197
70.96675,0,2.233054,8.932216,5.524487,1.980441
70.97675,0,1.074616,4.298464,5.567472,2.036116
70.98676,0,-0.1024994,-0.4099977,5.563372,2.09175
70.99676,0,-1.282218,-5.128872,5.512084,2.146871
71.00676,0,-2.447025,-9.788101,5.414203,2.201013
71.01676,0,-3.579921,-14.31968,5.271006,2.253723
71.02676,0,-4.664433,-18.65773,5.084428,2.304567
71.03677,0,-5.68538,-22.74152,4.857013,2.353137
71.04677,0,-6.628036,-26.51214,4.591892,2.399056
71.05677,0,-7.47911,-29.91644,4.292727,2.441983
71.06677,0,-8.227557,-32.91023,3.963625,2.48162
71.07677,0,-8.863521,-35.45408,3.609084,2.51771
71.08678,0,-9.378695,-37.51478,3.233937,2.55005
71.09678,0,-9.767429,-39.06972,2.843239,2.578482
71.10678,0,-10.02623,-40.1049,2.44219,2.602904
71.11678,0,-10.1534,-40.61359,2.036054,2.623265
71.12679,0,-10.14991,-40.59966,1.630058,2.639565
71.13679,0,-10.01835,-40.07339,1.229324,2.651859
71.14679,0,-9.763768,-39.05507,0.8387733,2.660246
71.15679,0,-9.393276,-37.5731,0.4630422,2.664877
71.16679,0,-8.916098,-35.66439,0.1063983,2.665941
71.1768,0,-8.342248,-33.36899,-0.2272916,2.663668
71.1868,0,-7.68406,-30.73624,-0.534654,2.658321
71.1968,0,-6.955027,-27.82011,-0.8128551,2.650193
71.2068,0,-6.169845,-24.67938,-1.059649,2.639596
71.2168,0,-5.342996,-21.37198,-1.273369,2.626863
71.22681,0,-4.490488,-17.96195,-1.452988,2.612333
71.23681,0,-3.62855,-14.5142,-1.59813,2.596351
71.24681,0,-2.772175,-11.0887,-1.709017,2.579261
71.25681,0,-1.93715,-7.748599,-1.786503,2.561396
71.26682,0,-1.138102,-4.552408,-1.832027,2.543076
71.27682,0,-0.3890029,-1.556012,-1.847587,2.5246
71.28682,0,0.297878,1.191512,-1.835672,2.506243
71.29682,0,0.9111884,3.644754,-1.799225,2.488251
71.30682,0,1.441142,5.764568,-1.741579,2.470835
71.31683,0,1.880219,7.520876,-1.66637,2.454172
71.32683,0,2.222419,8.889675,-1.577474,2.438397
71.33683,0,2.463468,9.853873,-1.478935,2.423608
71.34683,0,2.601641,10.40656,-1.374869,2.409859
71.35683,0,2.636993,10.54797,-1.26939,2.397165
71.36684,0,2.571758,10.28703,-1.166519,2.3855
71.37684,0,2.410295,9.641178,-1.070107,2.374799
71.38684,0,2.158532,8.634128,-0.9837661,2.364961
71.39684,0,1.824076,7.296305,-0.910803,2.355853
71.40685,0,1.416597,5.666387,-0.8541391,2.347312
71.41685,0,0.9472973,3.789189,-0.8162473,2.339149
71.42685,0,0.4278195,1.711278,-0.7991345,2.331158
71.43685,0,-0.1289163,-0.5156651,-0.8042911,2.323115
71.44685,0,-0.7089618,-2.835847,-0.8326496,2.314789
71.45686,0,-1.297774,-5.191095,-0.8845605,2.305943
71.46686,0,-1.881811,-7.527244,-0.959833,2.296345
71.47686,0,-2.44631,-9.785241,-1.057685,2.285768
71.48686,0,-2.97789,-11.91156,-1.176801,2.274
71.49686,0,-3.462937,-13.85175,-1.315318,2.260847
71.50687,0,-3.889936,-15.55974,-1.470916,2.246137
71.51687,0,-4.247584,-16.99034,-1.640819,2.229729
71.52687,0,-4.525944,-18.10378,-1.821857,2.211511
71.53687,0,-4.717702,-18.87081,-2.010565,2.191405
71.54688,0,-4.816227,-19.26491,-2.203214,2.169373
71.55688,0,-4.817113,-19.26845,-2.395899,2.145414
71.56688,0,-4.717893,-18.87157,-2.584615,2.119568
71.57688,0,-4.518118,-18.07247,-2.765339,2.091914
71.58688,0,-4.219514,-16.87806,-2.93412,2.062573
71.59689,0,-3.825749,-15.30299,-3.08715,2.031702
71.60689,0,-3.342094,-13.36837,-3.220833,1.999493
71.61689,0,-2.776117,-11.10447,-3.331878,1.966174
71.62689,0,-2.136941,-8.547765,-3.417356,1.932001
71.63689,0,-1.435483,-5.741934,-3.474775,1.897253
71.6469,0,-0.683282,-2.733128,-3.502106,1.862232
71.6569,0,0.1062711,0.4250843,-3.497855,1.827254
71.6669,0,0.9191439,3.676575,-3.46109,1.792643
71.6769,0,1.740105,6.960421,-3.391485,1.758728
71.6869,0,2.555079,10.22031,-3.289282,1.725835
71.69691,0,3.348531,13.39412,-3.155341,1.694282
71.70691,0,4.105133,16.42053,-2.991136,1.66437
71.71691,0,4.811241,19.24496,-2.798686,1.636383
71.72691,0,5.452769,21.81108,-2.580575,1.610578
71.73692,0,6.017276,24.0691,-2.339885,1.587179
71.74692,0,6.493119,25.97248,-2.08016,1.566377
71.75692,0,6.871027,27.48411,-1.805319,1.548324
71.76692,0,7.142447,28.56979,-1.519621,1.533128
71.77692,0,7.300846,29.20338,-1.227587,1.520852
71.78693,0,7.342527,29.37011,-0.9338859,1.511513
71.79693,0,7.264972,29.05989,-0.643287,1.50508
71.80693,0,7.067926,28.2717,-0.36057,1.501475
71.81693,0,6.753589,27.01436,-0.09042642,1.50057
71.82693,0,6.326003,25.30401,0.1626137,1.502196
71.83694,0,5.791134,23.16454,0.394259,1.506139
71.84694,0,5.15763,20.63052,0.6005642,1.512145
71.85694,0,4.435607,17.74243,0.7779885,1.519925
71.86694,0,3.636155,14.54462,0.9234347,1.529159
71.87695,0,2.772675,11.0907,1.034342,1.539502
71.88695,0,1.859796,7.439186,1.108734,1.55059
71.89695,0,0.9124388,3.649755,1.145231,1.562042
71.90695,0,-0.05308766,-0.2123506,1.143108,1.573473
71.91695,0,-1.020227,-4.080907,1.102299,1.584496
71.92696,0,-1.972043,-7.88817,1.023417,1.59473
71.93696,0,-2.892847,-11.57139,0.907703,1.603807
71.94696,0,-3.765858,-15.06343,0.7570687,1.611378
71.95696,0,-4.575623,-18.30249,0.5740438,1.617118
71.96696,0,-5.308432,-21.23373,0.3617065,1.620735
71.97697,0,-5.950767,-23.80307,0.1236758,1.621972
71.98697,0,-6.491204,-25.96482,-0.1359724,1.620613
71.99697,0,-6.919413,-27.67765,-0.4127489,1.616485
72.00697,0,-7.227787,-28.91115,-0.7018604,1.609466
72.01698,0,-7.410169,-29.64068,-0.9982671,1.599484
72.02698,0,-7.462577,-29.85031,-1.29677,1.586516
72.03698,0,-7.383358,-29.53343,-1.592105,1.570595
72.04698,0,-7.172907,-28.69163,-1.879021,1.551805
72.05698,0,-6.834038,-27.33615,-2.152382,1.530281
72.06699,0,-6.371758,-25.48703,-2.407253,1.506208
72.07699,0,-5.792689,-23.17076,-2.63896,1.479819
72.08699,0,-5.10588,-20.42352,-2.843195,1.451387
72.09699,0,-4.322128,-17.28851,-3.016081,1.421226
72.10699,0,-3.454033,-13.81613,-3.154242,1.389684
72.117,0,-2.514683,-10.05873,-3.254829,1.357135
72.127,0,-1.519238,-6.076953,-3.315599,1.323979
72.137,0,-0.4836404,-1.934561,-3.334944,1.29063
72.147,0,0.5762194,2.304878,-3.311896,1.257511
72.15701,0,1.643445,6.573781,-3.246158,1.225049
72.16701,0,2.701392,10.80557,-3.138102,1.193668
72.17701,0,3.733265,14.93306,-2.988772,1.163781
72.18701,0,4.724159,18.89664,-2.799805,1.135783
72.19701,0,5.658307,22.63323,-2.573473,1.110048
72.20702,0,6.521991,26.08797,-2.312593,1.086922
72.21702,0,7.302394,29.20958,-2.020498,1.066717
72.22702,0,7.988975,31.9559,-1.700939,1.049708
72.23702,0,8.572387,34.28955,-1.358043,1.036127
72.24702,0,9.044719,36.17887,-0.9962546,1.026165
72.25703,0,9.40098,37.60392,-0.6202154,1.019962
72.26703,0,9.637735,38.55094,-0.234706,1.017615
72.27703,0,9.753812,39.01525,0.1554465,1.01917
72.28703,0,9.750474,39.0019,0.5454655,1.024624
72.29704,0,9.630155,38.52062,0.9306716,1.033931
72.30704,0,9.398251,37.593,1.306602,1.046997
72.31704,0,9.061996,36.24798,1.669081,1.063688
72.32704,0,8.62966,34.51864,2.014268,1.083831
72.33704,0,8.112032,32.44813,2.338749,1.107218
72.34705,0,7.520519,30.08208,2.63957,1.133614
72.35705,0,6.868532,27.47413,2.914311,1.162757
72.36705,0,6.169245,24.67698,3.161081,1.194368
72.37705,0,5.437429,21.74972,3.378578,1.228154
72.38705,0,4.688004,18.75201,3.566098,1.263815
72.39706,0,3.936077,15.74431,3.723541,1.30105
72.40706,0,3.195694,12.78277,3.851369,1.339564
72.41706,0,2.481428,9.925712,3.950626,1.37907
72.42706,0,1.807132,7.228526,4.022911,1.419299
72.43707,0,1.184661,4.738643,4.070298,1.460002
72.44707,0,0.6254431,2.501772,4.095315,1.500955
72.45707,0,0.1394317,0.5577268,4.100893,1.541964
72.46707,0,-0.265118,-1.060472,4.090288,1.582867
72.47707,0,-0.5821714,-2.328686,4.067001,1.623537
72.48708,0,-0.8069767,-3.227907,4.034722,1.663884
72.49708,0,-0.9369938,-3.747975,3.997242,1.703857
72.50708,0,-0.9718419,-3.887367,3.958369,1.74344
72.51708,0,-0.9128237,-3.651295,3.921856,1.782659
72.52708,0,-0.7634845,-3.053938,3.891316,1.821572
